path,label,domain,record_id,split
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0689_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0689_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0690_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0690_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0691_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0691_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0692_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0692_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0693_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0693_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0694_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0694_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0695_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0695_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0696_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0696_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0697_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0697_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0698_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0698_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0699_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0699_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0700_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0700_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0701_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0701_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0702_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0702_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0703_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0703_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0704_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0704_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0705_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0705_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0706_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0706_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0707_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0707_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0708_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0708_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0709_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0709_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0710_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0710_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0711_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0711_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0712_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0712_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0713_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0713_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0714_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0714_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0715_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0715_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0716_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0716_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0717_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0717_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0718_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0718_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0719_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0719_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0720_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0720_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0721_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0721_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0722_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0722_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0723_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0723_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0724_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0724_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0725_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0725_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0726_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0726_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0727_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0727_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0728_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0728_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0729_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0729_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0730_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0730_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0731_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0731_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0732_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0732_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0733_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0733_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0734_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0734_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0735_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0735_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0736_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0736_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0737_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0737_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0738_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0738_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0739_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0739_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0740_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0740_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0741_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0741_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0742_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0742_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0743_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0743_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0744_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0744_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0745_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0745_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0746_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0746_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0747_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0747_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0748_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0748_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0749_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0749_strength_1_ambient,train
data/raw/mimii_due/fan_section_00/signals/source/train/fan__train__section_00_source_train_normal_0750_strength_1_ambient.npy,0,source,fan__train__section_00_source_train_normal_0750_strength_1_ambient,train
